timestamp,EEG1,EEG2,EEG3,EEG4,EOG
3.472000,-1.673565,-0.169007,-2.124122,3.072737,23.949183
3.476000,-0.735607,-1.156688,-0.250911,0.420438,23.781658
3.480000,0.070101,-2.449990,2.047963,-2.259802,23.644536
3.484000,0.895039,-4.058866,4.471099,-4.487686,23.536464
3.488000,1.849593,-5.846487,6.618686,-5.889218,23.455015
3.492000,2.950746,-7.549469,8.104379,-6.304445,23.396716
3.496000,4.099464,-8.842743,8.667540,-5.820994,23.357214
3.500000,5.097856,-9.431229,8.249045,-4.721826,23.331419
3.504000,5.699829,-9.136804,7.003434,-3.369770,23.313633
3.508000,5.682003,-7.954855,5.244933,-2.071869,23.297843
3.512000,4.912605,-6.061114,3.345840,-0.976496,23.277832
3.516000,3.399160,-3.767265,1.622687,-0.041320,23.247493
3.520000,1.298667,-1.436836,0.248852,0.918540,23.200969
3.524000,-1.111767,0.609573,-0.776618,2.121194,23.132919
3.528000,-3.498112,2.172318,-1.595457,3.694068,23.038639
3.532000,-5.546015,3.209676,-2.405517,5.582460,22.914301
3.536000,-7.032662,3.823746,-3.357856,7.532806,22.757018
3.540000,-7.869974,4.200467,-4.473213,9.156133,22.564972
3.544000,-8.111073,4.526553,-5.610088,10.051738,22.337455
3.548000,-7.916591,4.910332,-6.497001,9.944809,22.074877
3.552000,-7.493412,5.334141,-6.818649,8.787249,21.778790
3.556000,-7.024154,5.654319,-6.326761,6.783204,21.451747
3.560000,-6.609246,5.648981,-4.935461,4.328128,21.097227
3.564000,-6.238814,5.098004,-2.768310,1.885328,20.719520
3.568000,-5.802744,3.869127,-0.138024,-0.156771,20.323483
3.572000,-5.135822,1.980994,2.534005,-1.592841,19.914481
3.576000,-4.083234,-0.379013,4.834295,-2.438268,19.498055
3.580000,-2.566130,-2.888319,6.468193,-2.881627,19.079736
3.584000,-0.627084,-5.166253,7.330412,-3.175591,18.664881
3.588000,1.559497,-6.869269,7.511414,-3.509913,18.258474
3.592000,3.717220,-7.778546,7.240260,-3.916835,17.864864
3.596000,5.529337,-7.848909,6.784813,-4.246873,17.487646
3.600000,6.714814,-7.207572,6.346570,-4.225388,17.129546
3.604000,7.098060,-6.102513,5.987557,-3.567500,16.792279
3.608000,6.651441,-4.819177,5.615481,-2.108212,16.476573
3.612000,5.499395,-3.590841,5.031511,0.105249,16.182025
3.616000,3.882139,-2.533768,4.023257,2.794813,15.907218
3.620000,2.090503,-1.625847,2.468330,5.517214,15.649732
3.624000,0.390429,-0.735585,0.409967,7.791915,15.406280
3.628000,-1.039821,0.309694,-1.923376,9.243525,15.172825
3.632000,-2.144711,1.640147,-4.165379,9.711037,14.944747
3.636000,-2.985563,3.272943,-5.909772,9.280506,14.716997
3.640000,-3.699961,5.079894,-6.827251,8.233251,14.484352
3.644000,-4.437982,6.804827,-6.762110,6.930383,14.241639
3.648000,-5.296275,8.127472,-5.775423,5.677338,13.983840
3.652000,-6.271014,8.753656,-4.120243,4.621190,13.706431
3.656000,-7.243866,8.502982,-2.158058,3.718341,13.405465
3.660000,-8.007017,7.366942,-0.245368,2.783264,13.077800
3.664000,-8.319694,5.518259,1.369922,1.597545,12.721247
3.668000,-7.980451,3.267212,2.608680,0.034192,12.334623
3.672000,-6.892311,0.979683,3.555878,-1.851688,11.917834
3.676000,-5.102281,-1.018451,4.396510,-3.805640,11.471904
3.680000,-2.803206,-2.520522,5.316004,-5.437020,10.999030
3.684000,-0.293906,-3.478743,6.403378,-6.343745,10.502401
3.688000,2.087879,-3.991410,7.592750,-6.249215,9.986170
3.692000,4.043703,-4.245071,8.665599,-5.103829,9.455332
3.696000,5.380790,-4.431609,9.315180,-3.109883,8.915485
3.700000,6.047439,-4.667975,9.250248,-0.661866,8.372847
3.704000,6.130228,-4.946729,8.302578,1.777996,7.833756
3.708000,5.812131,-5.133455,6.499309,3.821731,7.304693
3.712000,5.306988,-5.012251,4.074275,5.264337,6.791913
3.716000,4.789668,-4.364902,1.412513,6.120842,6.301326
3.720000,4.343367,-3.056996,-1.053362,6.578859,5.838311
3.724000,3.939308,-1.101913,-2.962543,6.890017,5.407437
3.728000,3.455143,1.318685,-4.118497,7.242615,5.012370
3.732000,2.726278,3.886745,-4.526682,7.667330,4.655759
3.736000,1.612598,6.222609,-4.364286,8.013025,4.339182
3.740000,0.061371,7.981602,-3.896499,8.003161,4.063029
3.744000,-1.854505,8.940839,-3.368608,7.351747,3.826555
3.748000,-3.935575,9.050778,-2.913914,5.892351,3.627923
3.752000,-5.893309,8.435910,-2.509993,3.671291,3.464251
3.756000,-7.416659,7.345028,-1.998722,0.966468,3.331801
3.760000,-8.248926,6.067993,-1.161818,-1.779006,3.226020
3.764000,-8.252058,4.846122,0.175592,-4.083774,3.141839
3.768000,-7.440939,3.805019,2.051963,-5.571989,3.073762
3.772000,-5.977354,2.931030,4.322369,-6.081216,3.016165
3.776000,-4.125956,2.098202,6.674214,-5.695920,2.963471
3.780000,-2.183987,1.134508,8.706135,-4.695912,2.910326
3.784000,-0.406654,-0.093958,10.040573,-3.440334,2.851881
3.788000,1.051022,-1.611804,10.434538,-2.233122,2.783891
3.792000,2.160002,-3.299251,9.850151,-1.220155,2.702942
3.796000,3.003763,-4.908005,8.461382,-0.356505,2.606517
3.800000,3.730216,-6.122782,6.594686,0.544000,2.493124
3.804000,4.485670,-6.650492,4.624528,1.700134,2.362327
3.808000,5.351692,-6.308625,2.860274,3.238648,2.214750
3.812000,6.303518,-5.085040,1.462901,5.103921,2.052074
3.816000,7.205243,-3.148909,0.418021,7.040259,1.876932
3.820000,7.842372,-0.809240,-0.424460,8.656035,1.692798
3.824000,7.983412,1.565857,-1.263386,9.547350,1.503882
3.828000,7.451724,3.645500,-2.243239,9.436121,1.314881
3.832000,6.186691,5.216229,-3.373743,8.270956,1.130927
3.836000,4.274409,6.223912,-4.503246,6.252665,0.957200
3.840000,1.939729,6.763076,-5.355771,3.774536,0.798865
3.844000,-0.501274,7.020882,-5.620519,1.297499,0.660768
3.848000,-2.712457,7.193995,-5.062467,-0.790609,0.547300
3.852000,-4.415962,7.408085,-3.615087,-2.285238,0.462176
3.856000,-5.451920,7.665809,-1.421686,-3.200726,0.408266
3.860000,-5.806452,7.841990,1.190683,-3.724145,0.387504
3.864000,-5.597984,7.726879,3.796190,-4.106052,0.400775
3.868000,-5.029004,7.104284,5.986908,-4.533235,0.447851
3.872000,-4.317011,5.837348,7.483032,-5.034626,0.527392
3.876000,-3.626492,3.934398,8.197826,-5.457389,0.636961
3.880000,-3.021973,1.570837,8.238581,-5.523489,0.773119
3.884000,-2.456424,-0.939265,7.844378,-4.945165,0.931488
3.888000,-1.797299,-3.218629,7.284424,-3.555050,1.106932
3.892000,-0.883076,-4.921055,6.753878,-1.398462,1.293726
3.896000,0.409243,-5.819944,6.304699,1.247323,1.485703
3.900000,2.105556,-5.861525,5.835890,3.939285,1.676552
3.904000,4.103731,-5.167603,5.145788,6.195131,1.859893
3.908000,6.181925,-3.987501,4.027413,7.638565,2.029678
3.912000,8.044137,-2.615618,2.370872,8.105804,2.180235
3.916000,9.390278,-1.300960,0.235267,7.679956,2.306578
3.920000,9.991723,-0.178427,-2.137837,6.639008,2.404499
3.924000,9.750023,0.756879,-4.375613,5.340726,2.470749
3.928000,8.722289,1.625775,-6.075882,4.087270,2.503151
3.932000,7.105305,2.599139,-6.923355,3.022979,2.500649
3.936000,5.183449,3.814740,-6.782628,2.102198,2.463336
3.940000,3.255912,5.304297,-5.735771,1.137895,2.392468
3.944000,1.563168,6.956869,-4.051862,-0.089158,2.290366
3.948000,0.234599,8.532040,-2.099157,-1.705288,2.160371
3.952000,-0.728197,9.719604,-0.231128,-3.654187,2.006657
3.956000,-1.429261,10.227700,1.315475,-5.679554,1.834128
3.960000,-2.024667,9.871953,2.474973,-7.387988,1.648213
3.964000,-2.654773,8.636396,3.343771,-8.374182,1.454618
3.968000,-3.384515,6.686616,4.111378,-8.358248,1.259200
3.972000,-4.168960,4.330224,4.960093,-7.287189,1.067649
3.976000,-4.856753,1.936894,5.969625,-5.360094,0.885369
3.980000,-5.230124,-0.157312,7.062731,-2.969041,0.717239
3.984000,-5.070444,-1.732684,8.013459,-0.574025,0.567436
3.988000,-4.229004,-2.728713,8.515245,1.438090,0.439274
3.992000,-2.682093,-3.236222,8.286368,2.862801,0.335127
3.996000,-0.554019,-3.442664,7.175704,3.713926,0.256321
4.000000,1.901985,-3.549720,5.230610,4.178214,0.203103
4.004000,4.357241,-3.691481,2.702365,4.504863,0.174635
4.008000,6.483065,-3.880846,-0.014326,4.879347,0.169066
4.012000,8.026213,-4.001876,-2.488442,5.329101,0.183572
4.016000,8.862332,-3.851261,-4.369944,5.699631,0.214523
4.020000,9.015196,-3.214809,-5.480051,5.711102,0.257570
4.024000,8.633423,-1.953472,-5.842338,5.074453,0.307913
4.028000,7.935670,-0.070246,-5.647699,3.620956,0.360405
4.032000,7.139714,2.265005,-5.166780,1.395280,0.409812
4.036000,6.396933,4.743799,-4.641625,-1.325811,0.451041
4.040000,5.752278,6.990542,-4.196504,-4.099184,0.479266
4.044000,5.140879,8.658026,-3.798960,-6.442285,0.490235
4.048000,4.422302,9.516086,-3.284757,-7.977874,0.480348
4.052000,3.440513,9.506653,-2.437177,-8.540800,0.446877
4.056000,2.091464,8.748814,-1.090764,-8.212704,0.388044
4.060000,0.376787,7.492350,0.778276,-7.270012,0.303117
4.064000,-1.574175,6.035844,3.009551,-6.068507,0.192456
4.068000,-3.520951,4.635865,5.281025,-4.908865,0.057499
4.072000,-5.164339,3.436773,7.190205,-3.934068,-0.099231
4.076000,-6.219948,2.441936,8.369579,-3.097181,-0.274285
4.080000,-6.490966,1.536120,8.594154,-2.210294,-0.463322
4.084000,-5.920233,0.549438,7.847510,-1.054001,-0.661344
4.088000,-4.606231,-0.659434,6.322592,0.497951,-0.862780
4.092000,-2.777486,-2.129559,4.357162,2.388729,-1.061738
4.096000,-0.734096,-3.758940,2.327103,4.361020,-1.252242
4.100000,1.227942,-5.315149,0.533995,6.020275,-1.428368
4.104000,2.886790,-6.493250,-0.874683,6.959599,-1.584564
4.108000,4.140312,-7.002771,-1.925936,6.897408,-1.715713
4.112000,5.014363,-6.657601,-2.778139,5.779089,-1.817480
4.116000,5.632032,-5.437862,-3.630428,3.802273,-1.886346
4.120000,6.154860,-3.505542,-4.620427,1.357485,-1.919813
4.124000,6.715328,-1.166385,-5.747002,-1.096071,-1.916452
4.128000,7.360552,1.208031,-6.848473,-3.172065,-1.875990
4.132000,8.026033,3.277492,-7.645106,-4.666184,-1.799305
4.136000,8.547316,4.815735,-7.831429,-5.592287,-1.688413
4.140000,8.706924,5.756086,-7.186341,-6.135811,-1.546360
4.144000,8.302411,6.185593,-5.662761,-6.545203,-1.377209
4.148000,7.215285,6.292051,-3.423242,-7.004432,-1.185760
4.152000,5.459496,6.281919,-0.808606,-7.539278,-0.977511
4.156000,3.194892,6.297832,1.751384,-7.993505,-0.758361
4.160000,0.699337,6.362820,3.856434,-8.085742,-0.534479
4.164000,-1.690998,6.370369,5.241580,-7.525237,-0.312062
4.168000,-3.660013,6.123687,5.838993,-6.142063,-0.097073
4.172000,-4.982823,5.410640,5.772396,-3.980043,0.104895
4.176000,-5.573253,4.090099,5.290324,-1.315060,0.288886
4.180000,-5.491926,2.160017,4.662640,1.409232,0.450646
4.184000,-4.915483,-0.216017,4.077653,3.710339,0.586895
4.188000,-4.075294,-2.734590,3.577069,5.209801,0.695329
4.192000,-3.185886,-5.022429,3.051395,5.741666,0.774752
4.196000,-2.383149,-6.731492,2.296750,5.385999,0.825063
4.200000,-1.691831,-7.627919,1.112222,4.417431,0.847259
4.204000,-1.030360,-7.649731,-0.599543,3.190410,0.843372
4.208000,-0.252449,-6.913054,-2.763753,2.003780,0.816400
4.212000,0.789947,-5.667916,-5.125811,0.999028,0.770136
4.216000,2.180289,-4.216781,-7.308042,0.128119,0.709054
4.220000,3.889560,-2.823945,-8.912971,-0.797293,0.638083
4.224000,5.762803,-1.642541,-9.640199,-1.997167,0.562453
4.228000,7.544844,-0.684411,-9.375001,-3.597740,0.487412
4.232000,8.938477,0.160161,-8.220149,-5.541713,0.418113
4.236000,9.679070,1.059922,-6.460075,-7.570191,0.359328
4.240000,9.604842,2.159832,-4.469052,-9.287833,0.315271
4.244000,8.700905,3.506331,-2.596601,-10.285993,0.289468
4.248000,7.105394,5.006400,-1.067980,-10.281548,0.284561
4.252000,5.074937,6.435967,0.065169,-9.217977,0.302244
4.256000,2.920651,7.495244,0.909928,-7.291558,0.343154
4.260000,0.931098,7.895869,1.660138,-4.891271,0.406865
4.264000,-0.694225,7.449909,2.494270,-2.475481,0.491887
4.268000,-1.882368,6.133785,3.482334,-0.429519,0.595705
4.272000,-2.686021,4.105417,4.536314,1.042352,0.714903
4.276000,-3.245211,1.669274,5.423024,1.953517,0.845243
4.280000,-3.724635,-0.802352,5.836867,2.489017,0.981844
4.284000,-4.246497,-2.964611,5.506397,2.896134,1.119393
4.288000,-4.839603,-4.585124,4.297951,3.357480,1.252287
4.292000,-5.420732,-5.590788,2.278958,3.897168,1.374884
4.296000,-5.815003,-6.065143,-0.282466,4.357325,1.481697
4.300000,-5.808549,-6.195858,-2.983045,4.454991,1.567646
4.304000,-5.218371,-6.194253,-5.393970,3.897805,1.628183
4.308000,-3.957885,-6.211194,-7.177612,2.514510,1.659543
4.312000,-2.078489,-6.279834,-8.172829,0.348235,1.658845
4.316000,0.226747,-6.303131,-8.421540,-2.325548,1.624224
4.320000,2.659589,-6.090814,-8.127820,-5.063628,1.554917
4.324000,4.882312,-5.432997,-7.566947,-7.382984,1.451301
4.328000,6.596102,-4.186470,-6.977243,-8.904224,1.314878
4.332000,7.608142,-2.344021,-6.473687,-9.460169,1.148284
4.336000,7.871426,-0.062625,-6.013857,-9.129457,0.955123
4.340000,7.482901,2.359529,-5.428003,-8.185225,0.739933
4.344000,6.644127,4.551919,-4.501329,-6.979891,0.507942
4.348000,5.595908,6.165535,-3.078461,-5.810985,0.264995
4.352000,4.546012,6.963671,-1.150432,-4.818510,0.017284
4.356000,3.612853,6.880121,1.107605,-3.953187,-0.228883
4.360000,2.800317,6.028193,3.364301,-3.025875,-0.467217
4.364000,2.011783,4.657811,5.217852,-1.816175,-0.691787
4.368000,1.097222,3.075764,6.310920,-0.198171,-0.897056
4.372000,-0.080917,1.553239,6.437312,1.770267,-1.078251
4.376000,-1.583996,0.252503,5.602187,3.829657,-1.231396
4.380000,-3.356412,-0.806209,4.016699,5.583120,-1.353512
4.384000,-5.219900,-1.726755,2.029288,6.620478,-1.442658
4.388000,-6.908504,-2.676915,0.016135,6.656858,-1.498047
4.392000,-8.131366,-3.805193,-1.729764,5.634293,-1.520010
4.396000,-8.648230,-5.165249,-3.074364,3.747257,-1.510000
4.400000,-8.334612,-6.673158,-4.057892,1.383199,-1.470491
4.404000,-7.218054,-8.112923,-4.846207,-1.000345,-1.404933
4.408000,-5.474171,-9.190659,-5.638457,-3.018415,-1.317533
4.412000,-3.383988,-9.619830,-6.564773,-4.467350,-1.213163
4.416000,-1.264123,-9.210729,-7.613094,-5.360441,-1.097093
4.420000,0.608993,-7.935998,-8.612617,-5.881844,-0.974858
4.424000,2.060974,-5.949927,-9.280369,-6.277670,-0.851999
4.428000,3.049247,-3.554489,-9.316851,-6.729367,-0.733875
4.432000,3.652674,-1.123055,-8.515668,-7.259470,-0.625417
4.436000,4.026051,0.995558,-6.849131,-7.708404,-0.530997
4.440000,4.334724,2.562564,-4.499005,-7.791427,-0.454232
4.444000,4.688782,3.499230,-1.818816,-7.214830,-0.397837
4.448000,5.098119,3.885066,0.759036,-5.806146,-0.363556
4.452000,5.462362,3.908033,2.841888,-3.607274,-0.352073
4.456000,5.598931,3.783937,4.181168,-0.893493,-0.363005
4.460000,5.300968,3.671965,4.727590,1.892225,-0.394916
4.464000,4.407848,3.615419,4.621236,4.266216,-0.445367
4.468000,2.866443,3.526841,4.119303,5.848534,-0.511049
4.472000,0.764844,3.222433,3.491555,6.470707,-0.587853
4.476000,-1.674077,2.494945,2.918936,6.209880,-0.671112
4.480000,-4.136030,1.199276,2.432858,5.337582,-0.755722
4.484000,-6.286938,-0.677211,1.915611,4.204502,-0.836358
4.488000,-7.849651,-2.983989,1.161627,3.106572,-0.907739
4.492000,-8.667145,-5.428400,-0.023884,2.182130,-0.964742
4.496000,-8.731842,-7.642503,-1.724839,1.380893,-1.002700
4.500000,-8.175442,-9.277125,-3.851098,0.512721,-1.017531
4.504000,-7.221401,-10.092463,-6.136010,-0.642758,-1.005954
4.508000,-6.115768,-10.018195,-8.197414,-2.211962,-0.965580
4.512000,-5.056367,-9.164615,-9.644239,-4.136443,-0.895053
4.516000,-4.142262,-7.781703,-10.191313,-6.155510,-0.794113
4.520000,-3.356474,-6.179705,-9.744954,-7.871104,-0.663602
4.524000,-2.588613,-4.636906,-8.428602,-8.871712,-0.505469
4.528000,-1.687184,-3.324352,-6.541033,-8.870814,-0.322714
4.532000,-0.527395,-2.270874,-4.461845,-7.808614,-0.119299
4.536000,0.929267,-1.377884,-2.535507,-5.878125,0.099986
4.540000,2.601106,-0.479137,-0.975555,-3.465656,0.329731
4.544000,4.289989,0.577474,0.180227,-1.027367,0.563993
4.548000,5.723272,1.853039,1.049988,1.052631,0.796614
4.552000,6.620977,3.272505,1.830877,2.570212,1.021331
4.556000,6.770968,4.628572,2.697147,3.538892,1.232056
4.560000,6.088302,5.633248,3.708972,4.141977,1.423114
4.564000,4.642474,6.002069,4.767509,4.624662,1.589354
4.568000,2.643753,5.543835,5.633259,5.166948,1.726431
4.572000,0.393078,4.227497,6.002146,5.789674,1.830847
4.576000,-1.791783,2.203180,5.613665,6.331552,1.900183
4.580000,-3.651082,-0.229389,4.351985,6.506357,1.933110
4.584000,-5.038703,-2.696263,2.304318,6.018486,1.929451
4.588000,-5.942634,-4.844346,-0.244746,4.694370,1.890178
4.592000,-6.466674,-6.429459,-2.884760,2.574901,1.817390
4.596000,-6.778001,-7.366548,-5.190014,-0.065124,1.714189
4.600000,-7.039876,-7.731339,-6.835794,-2.782999,1.584623
4.604000,-7.348474,-7.711912,-7.679567,-5.094953,1.433451
4.608000,-7.694590,-7.528360,-7.781177,-6.619844,1.266094
4.612000,-7.962223,-7.348164,-7.357376,-7.188193,1.088280
4.616000,-7.963917,-7.224663,-6.687497,-6.875908,0.905970
4.620000,-7.503074,-7.079996,-6.005477,-5.952793,0.725039
4.624000,-6.443815,-6.737168,-5.416641,-4.767841,0.551140
4.628000,-4.767389,-5.991444,-4.868842,-3.615441,0.389478
4.632000,-2.596961,-4.695645,-4.187241,-2.632491,0.244589
4.636000,-0.182188,-2.831992,-3.159683,-1.767590,0.120245
4.640000,2.152443,-0.544219,-1.640967,-0.829649,0.019273
4.644000,4.081138,1.880325,0.362709,0.402047,-0.056477
4.648000,5.353360,4.077248,2.661907,2.053683,-0.106253
4.652000,5.849824,5.697122,4.916894,4.066235,-0.130359
4.656000,5.602990,6.497109,6.727038,6.178334,-0.130129
4.660000,4.777040,6.402963,7.746797,7.990664,-0.107880
4.664000,3.613928,5.521988,7.788830,9.089906,-0.066777
4.668000,2.361145,4.103844,6.879830,9.187885,-0.010690
4.672000,1.203630,2.462258,5.249024,8.223193,0.055944
4.676000,0.219201,0.882277,3.254070,6.387100,0.128392
4.680000,-0.629392,-0.456056,1.270914,4.064619,0.201709
4.684000,-1.464663,-1.515798,-0.416860,1.710744,0.271103
4.688000,-2.436884,-2.389819,-1.689013,-0.291023,0.332023
4.692000,-3.656382,-3.243146,-2.598604,-1.737077,0.380446
4.696000,-5.138247,-4.231327,-3.318905,-2.640662,0.413014
4.700000,-6.775672,-5.422539,-4.048237,-3.184547,0.427230
4.704000,-8.353706,-6.751129,-4.909112,-3.612816,0.421591
4.708000,-9.597285,-8.018413,-5.878591,-4.104045,0.395669
4.712000,-10.242003,-8.942497,-6.776756,-4.677801,0.350181
4.716000,-10.106952,-9.241063,-7.318511,-5.171051,0.287020
4.720000,-9.147983,-8.721705,-7.210977,-5.295656,0.209225
4.724000,-7.475467,-7.349554,-6.262924,-4.755001,0.120926
4.728000,-5.331268,-5.270607,-4.466449,-3.373867,0.027217
4.732000,-3.030865,-2.781889,-2.021511,-1.192175,-0.065941
4.736000,-0.888477,-0.258392,0.706098,1.515678,-0.151902
4.740000,0.857042,1.943762,3.282429,4.306942,-0.223555
4.744000,2.089837,3.574339,5.323733,6.697466,-0.273462
4.748000,2.829251,4.542621,6.597960,8.305648,-0.294160
4.752000,3.201964,4.920354,7.075053,8.960759,-0.278291
4.756000,3.385150,4.895441,6.910439,8.736979,-0.218895
4.760000,3.537343,4.692325,6.369710,7.902681,-0.109539
4.764000,3.739290,4.486539,5.721843,6.805129,0.055445
4.768000,3.962954,4.341470,5.139995,5.736917,0.280863
4.772000,4.078494,4.188770,4.645037,4.833631,0.570518
4.776000,3.896554,3.858459,4.111487,4.042403,0.927081
4.780000,3.233910,3.148302,3.332559,3.171494,1.352142
4.784000,1.981676,1.909251,2.120484,1.999555,1.846128
4.788000,0.155689,0.118079,0.404389,0.400617,2.408411
4.792000,-2.087702,-2.087818,-1.710186,-1.566060,3.037233
4.796000,-4.476172,-4.427533,-3.944835,-3.638104,3.729978
4.800000,-6.679513,-6.539806,-5.914107,-5.414890,4.483255
4.804000,-8.385956,-8.075387,-7.233996,-6.481775,5.292980
4.808000,-9.375456,-8.788856,-7.635755,-6.549012,6.154713
4.812000,-9.568162,-8.601915,-7.046662,-5.553373,7.063517
4.816000,-9.036016,-7.618809,-5.610456,-3.684588,8.014563
4.820000,-7.973293,-6.088924,-3.639870,-1.326389,9.003010
4.824000,-6.636420,-4.329136,-1.518374,1.067479,10.024293
4.828000,-5.270411,-2.631208,0.415294,3.114253,11.074263
4.832000,-4.044454,-1.183723,1.959802,4.610470,12.149108
4.836000,-3.014023,-0.032138,3.091620,5.568975,13.245786
4.840000,-2.122133,0.910804,3.938970,6.172147,14.361837
4.844000,-1.235851,1.808726,4.702371,6.663163,15.495517
4.848000,-0.208646,2.820434,5.551126,7.219045,16.645525
4.852000,1.053547,4.021435,6.535616,7.857749,17.811313
4.856000,2.541917,5.355236,7.546406,8.414598,18.992771
4.860000,4.126847,6.631965,8.338107,8.599868,20.190101
4.864000,5.579700,7.575982,8.609205,8.115212,21.403823
4.868000,6.627200,7.907316,8.110678,6.784282,22.634237
4.872000,7.024617,7.432332,6.744882,4.645908,23.881687
4.876000,6.625309,6.112344,4.618895,1.973758,25.146141
4.880000,5.426458,4.088879,2.032280,-0.789671,26.427055
4.884000,3.577699,1.656733,-0.597371,-3.159411,27.722998
4.888000,1.348380,-0.809582,-2.848813,-4.753532,29.031856
4.892000,-0.935596,-2.950237,-4.411238,-5.400044,30.350472
4.896000,-2.969634,-4.509604,-5.160666,-5.171841,31.674562
4.900000,-4.539134,-5.391191,-5.174963,-4.335521,32.998785
4.904000,-5.560255,-5.662871,-4.682826,-3.236909,34.316374
4.908000,-6.083240,-5.512389,-3.966909,-2.166722,35.619652
4.912000,-6.256015,-5.168399,-3.256172,-1.259169,36.899776
4.916000,-6.262805,-4.814458,-2.646094,-0.460209,38.146945
4.920000,-6.254940,-4.524006,-2.074725,0.422987,39.350599
4.924000,-6.296493,-4.238414,-1.362626,1.611884,40.499373
4.928000,-6.341075,-3.794667,-0.300864,3.232578,41.581695
4.932000,-6.247041,-2.993169,1.244860,5.225358,42.585822
4.936000,-5.826133,-1.683157,3.253937,7.327160,43.500156
4.940000,-4.911453,0.163653,5.522622,9.135790,44.313377
4.944000,-3.422842,2.416955,7.703751,10.235248,45.015034
4.948000,-1.410609,4.801970,9.398975,10.334162,45.595550
4.952000,0.938386,6.960847,10.275143,9.367589,46.046608
4.956000,3.333428,8.544825,10.164623,7.523570,46.361325
4.960000,5.443665,9.305651,9.115450,5.184538,46.534434
4.964000,6.976131,9.161373,7.374223,2.803084,46.562512
4.968000,7.744665,8.212970,5.307466,0.761343,46.444041
4.972000,7.710391,6.709219,3.289421,-0.737743,46.179452
4.976000,6.983330,4.969888,1.593828,-1.706770,45.771140
4.980000,5.784816,3.293571,0.326863,-2.327582,45.223497
4.984000,4.381711,1.876996,-0.577225,-2.842134,44.542705
4.988000,3.012808,0.773707,-1.298419,-3.426341,43.736637
4.992000,1.828443,-0.097774,-2.033956,-4.096548,42.814634
4.996000,0.861128,-0.899466,-2.898184,-4.686332,41.787469
5.000000,0.034830,-1.793679,-3.857300,-4.904403,40.666818
5.004000,-0.791415,-2.863123,-4.722822,-4.450674,39.465116
5.008000,-1.758464,-4.060678,-5.207967,-3.147576,38.195315
5.012000,-2.942710,-5.205438,-5.027401,-1.032801,36.870402
5.016000,-4.311327,-6.027965,-4.005475,1.620393,35.503508
5.020000,-5.714093,-6.251276,-2.154046,4.369587,34.107150
5.024000,-6.912221,-5.680503,0.308908,6.729991,32.693245
5.028000,-7.638819,-4.273121,3.006986,8.318661,31.272784
5.032000,-7.672607,-2.166630,5.505211,8.962460,29.855939
5.036000,-6.903525,0.347403,7.429880,8.732957,28.451440
5.040000,-5.370392,2.894347,8.566107,7.895206,27.066792
5.044000,-3.259497,5.111366,8.902896,6.793212,25.708152
5.048000,-0.863500,6.737558,8.611034,5.716060,24.380247
5.052000,1.486469,7.670420,7.963583,4.796608,23.086720
5.056000,3.499771,7.974124,7.228086,3.979580,21.829721
5.060000,4.989459,7.835975,6.569592,3.071321,20.610391
5.064000,5.905491,7.488777,5.998466,1.849679,19.428865
5.068000,6.327700,7.123771,5.381660,0.188603,18.284468
5.072000,6.423088,6.824481,4.511878,-1.851377,17.176075
5.076000,6.379887,6.541879,3.208791,-4.006612,16.102014
5.080000,6.339828,6.119988,1.415165,-5.873730,15.060447
5.084000,6.349262,5.361961,-0.748783,-7.035215,14.049518
5.088000,6.344146,4.115494,-2.993328,-7.197802,13.067727
5.092000,6.173099,2.346757,-4.930736,-6.295040,12.113730
5.096000,5.652089,0.179144,-6.184907,-4.513441,11.186742
5.100000,4.632874,-2.118860,-6.503931,-2.233514,10.286551
5.104000,3.065463,-4.193613,-5.836471,0.092869,9.413536
5.108000,1.033557,-5.696507,-4.346143,2.084373,8.568908
5.112000,-1.248216,-6.377270,-2.358701,3.538540,7.754362
5.116000,-3.475276,-6.150013,-0.260740,4.467903,6.972269
5.120000,-5.321707,-5.112588,1.615490,5.053483,6.225485
5.124000,-6.518156,-3.512825,3.081911,5.536547,5.517265
5.128000,-6.915006,-1.673719,4.128804,6.091657,4.851206
5.132000,-6.515025,0.100157,4.894552,6.733593,4.230907
5.136000,-5.464833,1.603664,5.582105,7.294341,3.659884
5.140000,-4.009110,2.775134,6.355862,7.480864,3.141403
5.144000,-2.421231,3.690054,7.255807,6.991610,2.678353
5.148000,-0.929889,4.509219,8.162409,5.647581,2.272924
5.152000,0.335557,5.397937,8.825090,3.485856,1.926598
5.156000,1.366068,6.446171,8.945572,0.778613,1.639946
5.160000,2.255699,7.616171,8.287025,-2.031871,1.412569
5.164000,3.151018,8.735994,6.770299,-4.460137,1.243048
5.168000,4.184869,9.542942,4.521965,-6.122525,1.128871
5.172000,5.414530,9.762787,1.856499,-6.845162,1.066479
5.176000,6.784290,9.199470,-0.803429,-6.697885,1.051306
5.180000,8.125048,7.806988,-3.041560,-5.944201,1.077888
5.184000,9.191789,5.718139,-4.561456,-4.926358,1.139982
5.188000,9.728059,3.221293,-5.258208,-3.931933,1.230700
5.192000,9.539660,0.690931,-5.227354,-3.091949,1.342743
5.196000,8.554588,-1.507497,-4.709070,-2.349924,1.468537
5.200000,6.852673,-3.107590,-3.988554,-1.511562,1.600498
5.204000,4.653894,-4.001611,-3.289162,-0.353928,1.731214
